"ffr";"ffrb";"cpit";"cpit1";"cpit2";"cpit3";"cpit4";"cpit5";"cpit6";"cpit7";"cpit8";"coret";"coret1";"coret2";"coret3";"coret4";"coret5";"coret6";"coret7";"coret8";"deflt";"deflt1";"deflt2";"deflt3";"deflt4";"deflt5";"deflt6";"deflt7";"deflt8";"rev_cpi";"rev_cpi_fe";"rev_defl";"rev_pce";"rev_pce_fe";"layoffs";"employment_fluct";"realtime_gap";"expost_gap";"spread_baa";"spread_sp_3m";"base";"m1";"m2";"surplus_gdp";"debt_growth";"debt_gdp";"debt_fed";"debt_fed_share";"spf_cpi_h1_iqr";"spf_cpi_h1_sd";"spf_cpi_h1_mean";"spf_corecpi_h1_iqr";"spf_corecpi_h1_sd";"spf_corecpi_h1_mean";"spf_pce_h1_iqr";"spf_pce_h1_sd";"spf_pce_h1_mean";"spf_corepce_h1_iqr";"spf_corepce_h1_sd";"spf_corepce_h1_mean"
8.19;7.51;4.8;4.7;5;4.8;4.7;4.8;NA;NA;NA;4.4;5.3;5.1;5.1;5.2;5.3;NA;NA;NA;3.8;4.4;3.9;3.8;3.6;3.4;NA;NA;NA;4.18483;4.61409;3.81055;7.90671;4.48188;3.8631764105086;-0.43;2.96878313786979;-0.613025834142251;1.98;-7.2043492653958;275.292;782.8;2952;-0.648899096457938;2.11769873859833;49.10255;229.2;8.80798929206747;0.5;0.667083203206317;4.9;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.76;8.19;4.5;4.1;4.8;4.7;4.9;4.8;4.8;4.7;4.7;5.1;4.7;5.2;5.3;5.4;5.3;5.2;5.1;5.1;4.6;2.9;4.1;3.7;3.8;4.9;3.9;4.2;4.2;4.41176;4.65116;3.78424;8.94419;4.58934;3.83208255159475;-0.62;2.74605383524055;-0.0783280727812848;1.56;-7.02525761381133;279.463;785;2977.9;-0.724231442454995;3.1103550983488;49.59421;238.4;8.88096820434571;0.55;0.59063199527807;4.95;NA;NA;NA;NA;NA;NA;NA;NA;NA
9.85;8.76;5.4;5.4;5;4.8;5.2;5.2;5.2;5.1;NA;5.2;5.2;5.3;5.6;5.8;5.8;5.7;5.7;NA;3.9;4.7;4.3;4.2;5.2;4.4;4.4;4.3;NA;4.8927;4.68365;4.10694;7.22131;4.52375;3.40955644110089;-0.71;2.55033847880713;0.153274837639903;1.43;-6.5426283731933;278.741;784.2;2994.5;-0.763667937102258;2.0831344816429;49.5879;228.6;8.34033225607082;0.675;0.491892603454589;4.89375;NA;NA;NA;NA;NA;NA;NA;NA;NA
9.53;9.85;6.6;4;3.8;4.5;4.8;4.7;4.6;NA;NA;4.3;4.6;5;5.1;5.1;5;4.9;NA;NA;5.4;3.5;3.8;4.6;4.3;4.2;4.2;NA;NA;5.16949;4.54545;4.17633;7.39897;4.14484;3.88197462676885;-0.71;3.24683074106817;0.164596592661984;1.6;-5.89486806586965;281.961;775.9;3015.2;-0.506814131609161;2.13063128708821;49.74608;231.8;8.27879909554656;0.675000000000001;0.595772653740548;5.15714285714286;NA;NA;NA;NA;NA;NA;NA;NA;NA
9.02;9.53;2.6;3.3;3.9;4.2;4.2;4.3;4.5;4.3;4.3;3.7;4.4;4.3;4.4;4.4;4.5;4.8;4.5;4.5;3.4;3.1;4.5;4.1;3.9;3.8;4.1;3.6;3.7;4.43515;4.17001;3.70917;7.27428;3.65158;4.36856408644691;-0.7;3.16286177032606;0.147916312298008;1.78;-4.72289700688267;284.53;779.4;3073.1;-0.784252431893455;2.03310526106328;50.02894;221.1;7.7377196509732;0.875;1.29368712354509;4.31428571428571;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.45;9.02;3.6;3.6;4.2;4.3;4.3;4.6;4.4;4.4;4.4;4.2;4;4.4;4.5;4.5;4.8;4.5;4.5;4.5;3.8;3.9;4.2;4;4;4.6;3.8;3.8;3.7;4.6396;4.44444;3.60012;6.45514;3.59494;4.21002272455448;-0.489999999999999;3.20585802781023;-0.385727953176886;1.91;-7.24670230665954;288.792;789.1;3133.3;-0.690096286766974;3.28966015140271;51.23662;226.8;7.68034069828791;0.450000000000001;0.485798312059645;4.15;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.28;8.45;7.7;3;4.2;4.5;4.7;4.5;4.5;4.5;NA;5.8;4.1;4.7;4.7;4.9;4.7;4.6;4.6;NA;5.6;3.4;4.1;4.2;4.4;4.1;4.1;4;NA;5.23732;4.78807;3.60504;7.31256;3.89716;4.20664948547824;-0.59;2.6797341992346;-0.0264931001731849;1.68;-9.05438018583568;291.084;798.3;3178.7;-1.03157590105399;3.29637809319454;51.80858;217.9;7.13967885534467;0.5;0.653000962028584;4.31538461538462;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.29;8.28;3.3;3.7;4.1;4.6;4.5;4.4;4.4;NA;NA;4.7;4.7;4.4;4.6;4.6;4.5;4.4;NA;NA;4.3;3.9;3.6;4.7;4.2;3.9;3.7;NA;NA;4.67365;4.8913;3.60241;6.66871;4.00115;4.26245036249044;-0.57;2.59170812443462;-0.342553758072028;1.64;-6.02267724316971;298.808;806.4;3205.3;-1.11934058063754;2.96342753712775;52.61808;231.4;7.36062681749272;1.34;1.05981130395934;3.96333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.2;8.29;6.4;7.1;5.4;4.1;4.4;4.7;5.1;4.4;4.2;5.9;4.9;6.4;5.2;5.1;5;4.8;4.5;4.3;4.2;3.6;5.5;5;4.5;4.5;4.6;4;3.9;6.16987;5.54273;3.77598;6.83324;4.30447;4.53691544466331;-0.16;1.36382081370858;-0.996815216433042;1.71;-12.7080123983236;305.689;815.3;3240.4;-0.901273568505152;2.80896809307514;53.62486;234.4;7.2495301259111;1.57;1.14851018324856;4.67615384615385;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.31;8.2;7.2;4.2;4;4.1;4;4;4;3.7;3.7;4.2;5.4;5;4.6;4.2;4.1;4.1;3.8;3.8;4.1;5.2;4;3.5;3.4;3.7;3.5;3.4;3.3;6.25495;5.31915;3.83895;4.78558;3.9561;5.27525035241565;0.26;0.969607143088016;-2.48978631168717;2.2;-4.45631153519427;312.568;822.2;3264.6;-0.860310126777171;3.98671616766553;55.8631;235.1;6.98700079053263;1.5;1.14251185260081;5.34666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.12;7.31;3.7;2.7;4.2;4;4.2;3.8;3.5;3.5;NA;7;3.9;4.2;4.1;4.3;3.8;3.5;3.5;NA;4.5;3.7;3.5;3.3;3.6;3;2.9;2.8;NA;4.82115;5.24345;3.72868;4.19462;3.57243;5.68828423036264;0.779999999999999;-0.239681559354199;-3.56179701947133;2.19;-1.76155262504673;309.21;832.8;3304.7;-0.731772720595373;2.93927067705475;57.22981;241;6.95488759776162;1.4;1.0204484926004;3.13285714285714;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.9;6.12;2.2;4;3.8;4.1;3.6;3.5;3.5;NA;NA;3.2;4.1;4.1;4.3;3.7;3.5;3.5;NA;NA;3;3.2;3.3;3.8;3.2;3;3;NA;NA;4.69592;4.95929;3.37342;3.55376;3.38842;5.35475234270415;1.01;-1.33638282074231;-3.40390520261213;1.8;-5.92264253395221;315.493;849.5;3342.4;-1.33495534562561;2.07910273762284;57.58808;247.5;6.99550139796969;0.625;0.57207757901377;3.66125;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.45;5.9;2.8;3.8;4.1;3.6;3.4;3.4;3.4;3.3;3.2;4.2;3.8;4.1;3.7;3.6;3.4;3.4;3.3;3.2;1.6;2.5;3.5;3.1;2.8;2.6;3.3;2.6;2.5;3.39623;4.59519;3.21095;2.94594;3.35006;5.10455615565711;1.13;-1.72440252261591;-3.5191677324363;1.74;-3.91296120558855;320.621;866;3355.3;-1.48193130972759;3.5352801878922;58.94263;258.6;7.05535122198629;0.5;0.489822169338789;3.62515151515152;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.43;5.45;3.4;4;3.5;3.3;3.2;3.2;2.9;2.8;2.8;3.4;3.9;3.5;3.3;3.2;3.2;2.9;2.8;2.7;2.9;4.1;2.9;2.7;2.6;3.1;2.5;2.4;2.4;2.98063;4.40115;2.98867;4.12347;3.41867;5.30343592489338;1.36;-1.84918967113129;-3.67149923611928;2.06;-2.11807982783469;328.962;887.5;3365.9;-0.810374296002892;3.65368031693869;60.54338;266.5;7.01002552017546;0.7;0.571491525836179;3.46025641025641;NA;NA;NA;NA;NA;NA;NA;NA;NA
3.98;4.43;2.6;3.6;3.4;3.3;3.2;2.9;2.8;2.7;NA;3.8;3.8;3.3;3.1;3.1;2.9;2.8;2.7;NA;3.2;2.7;2.6;2.5;3;2.4;2.3;2.3;NA;3.18991;3.84342;2.4101;5.2065;3.2526;5.24673982261682;1.69;-0.789733764145796;-3.11740030797004;1.89;-4.97849182074578;333.329;924.1;3395;-1.44643375103562;2.07192482785494;60.82763;265.8;6.84824212993212;0.600000000000001;0.519472378434903;3.07435897435897;NA;NA;NA;NA;NA;NA;NA;NA;NA
3.76;3.98;3.6;4.1;3.4;3;3.1;3.1;3.1;NA;NA;4;3.5;3.4;3.3;3.2;3.1;3.1;NA;NA;2.7;2.5;2.8;3.2;2.5;2.5;2.4;NA;NA;3.01471;3.73766;2.3617;6.01198;2.98341;5.00308377748935;1.92;-0.805529658412543;-2.64360354654845;1.75;-3.31456573612991;334.921;949.6;3397.2;-1.37220975629926;2.6283927490196;61.37512;276.9;6.94915696612204;0.675;0.504584331498297;3.25647058823529;NA;NA;NA;NA;NA;NA;NA;NA;NA
3.22;3.76;2.9;3.6;3.1;2.8;2.7;2.6;2.4;2.2;2;2.7;3.5;2.9;2.7;2.7;2.6;2.4;2.2;2;2.5;2.1;2.7;2.2;2;1.8;2.2;1.7;1.5;2.9927;3.27755;2.09906;6.81546;2.63405;5.02773288275051;1.95;-0.86529209467381;-2.30046682402307;2.09;-2.30024897174818;343.351;975;3401;-0.903027135275507;1.98695189186324;61.71094;279.7;6.8813303872612;0.6;0.427559028309631;3.26857142857143;NA;NA;NA;NA;NA;NA;NA;NA;NA
2.92;3.22;3.5;2.4;3;2.9;2.6;2.5;2.4;2.3;2.2;3.7;3;2.8;2.7;2.6;2.5;2.4;2.3;2.2;2.8;3.2;2.2;2.4;2.2;2.5;2.1;1.9;1.8;2.96671;3.38632;2.23712;7.87329;2.79528;4.29428770080872;1.79;-0.879579671468912;-1.93667837744857;2.13;-1.67086522081112;355.878;1014.8;3425;-1.27519325228646;2.72749364483911;62.3662;295;7.06246981991181;0.45;0.430860796129128;3.15897435897436;NA;NA;NA;NA;NA;NA;NA;NA;NA
3.07;2.92;3.8;2.7;2.3;2.6;2.7;2.7;2.9;2.6;NA;4.3;3;2.7;2.7;2.7;2.7;2.6;2.6;NA;3.5;2.6;2.2;2.2;2.2;2.2;2.3;2.1;NA;3.01941;3.35846;2.37911;5.73495;2.7017;4.07912687585266;1.52;-1.88377016296653;-2.3868144388627;2.13;-1.76083367673069;360.969;1034.1;3415.1;-0.593322818890474;1.27436593287431;62.69214;298.5;7.05577013080949;0.5;0.471100290671708;3.1;NA;NA;NA;NA;NA;NA;NA;NA;NA
3.04;3.07;3.1;2.4;4;3.5;3.1;2.9;2.9;NA;NA;3.4;2.8;2.9;3.5;3.1;3;3;NA;NA;2.6;2.2;2.9;2.6;2.5;2.3;2.2;NA;NA;2.99786;3.39905;2.34841;6.28844;2.89149;4.07801418439716;1.56;-1.69764660838144;-2.4439573557257;2.15;-3.05423960626459;371.845;1062.9;3430.2;-1.16782582474268;2.82849210191429;63.72194;313.1;7.19447603947656;0.55;0.55695752142535;3.24571428571429;NA;NA;NA;NA;NA;NA;NA;NA;NA
3.09;3.04;1.5;3.6;3.8;3;2.8;2.7;NA;NA;NA;2.2;2.7;3.3;2.9;2.8;2.8;NA;NA;NA;2.3;2.3;2.3;2.3;2.1;2;NA;NA;NA;2.764;3.24105;2.47727;6.00388;2.80373;4.02193455591514;1.29;-2.00089589269841;-2.61659323471985;2.01;-2.38423291851611;381.573;1094.3;3446.6;-0.7289417202232;1.35882536769163;63.89553;319.4;7.24018579667772;0.5825;0.375906746884039;3.29176470588235;NA;NA;NA;NA;NA;NA;NA;NA;NA
2.96;3.09;2.9;2.9;3.5;3.2;3;3;2.9;2.9;2.9;2.7;3.3;2.9;2.9;2.9;3;2.9;2.8;2.8;2.3;2.7;2.6;2.4;2.1;2.4;2.1;2;2;2.81096;3.14171;2.32019;5.39765;2.45816;3.93243882624959;1.12;-0.748729286788148;-1.97891027984241;1.94;-2.51822728659047;392.941;1122.3;3467.1;-0.770099942902699;2.77642863232899;64.49293;332;7.31972907301584;0.675;0.591004537746;3.085;NA;NA;NA;NA;NA;NA;NA;NA;NA
3.34;2.96;2.1;3.6;3.4;3;3.4;3.1;2.9;2.9;NA;2.6;3.1;2.9;2.9;3;2.9;2.9;2.9;NA;2.5;2.5;2.3;2.2;2.8;2.2;2;1.9;NA;2.65178;2.98408;2.23445;6.72553;2.39819;4.01605358281948;1.16;0.122700713635457;-1.69265832997175;1.77;-4.75159199577456;398.821;1136;3476.9;-0.520052234962173;0.882006552807901;64.1214;337.3;7.37127745571388;0.5;0.404386497244207;3.04107142857143;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.25;3.34;2.7;3.7;3.6;3.4;3.1;3;2.9;NA;NA;3.1;3.3;3.2;3.2;3.1;3.1;3.1;NA;NA;2.4;2.2;2.3;2.8;2.3;2.2;2.1;NA;NA;2.4948;2.82709;2.12379;6.05544;2.25405;3.96404620624276;0.79;0.435729105252881;-1.05059932106986;1.51;-4.10235461007197;408.542;1143.2;3483.9;-0.89636838189973;1.51673900895251;63.90509;347.6;7.48202355588981;0.475;0.441840261179634;3.15882352941176;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.73;4.25;3.8;3.3;3.7;3.2;3.1;3;3;3;3;3;3.6;3.5;3.2;3.2;3.2;3.2;3.2;3.1;1.7;2.7;3;2.3;2.4;2.3;2.5;2.3;2.2;2.96552;3.0085;2.0614;5.84924;2.17544;3.80853766771662;0.62;0.807448913836168;-1.17957308889175;1.51;-3.12439908177489;415.713;1151.1;3486.7;-0.658511029125068;1.00547484295799;63.82736;353;7.52224175590006;0.6;0.428811509109571;3.34310344827586;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.45;4.73;2.3;3.1;3.2;3;2.8;2.9;2.9;2.9;2.9;2.6;3.5;3.3;3;2.9;3;3.1;3.1;3.1;1.7;3.1;2.6;2.5;2.4;2.7;2.5;2.5;2.5;2.5974;2.59235;2.09051;5.91631;2.1734;3.96671241982407;0.25;1.14045777959695;-0.781527285648022;1.37;-5.52874133478369;423.41;1150.6;3486;-0.487486419355539;2.26284028611285;64.20179;364.5;7.59351270272804;0.625;0.437344076523098;3.43571428571429;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.98;5.45;3.2;3.1;3.1;3;3;3;3;3;NA;3.5;3.2;3.1;3.1;3.2;3.2;3.2;3.2;NA;3.3;2.4;2.2;2.2;2.6;2.4;2.4;2.4;NA;2.78722;2.96201;2.18152;5.16783;2.17277;3.46703913486834;0.17;1.7636538128676;-1.17492260061918;1.4;-2.86037250866391;425.615;1148.5;3491.1;-0.59393847065961;1.32378256381269;64.46554;363.7;7.47720654688334;0.5;0.468198732281553;3.27785714285714;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;5.98;3.5;2.8;2.9;3.1;2.9;2.8;2.8;NA;NA;3.6;3;2.9;2.9;2.9;2.9;2.9;NA;NA;2.2;2.8;2.3;2.4;2.2;2.2;2.1;NA;NA;3.0426;3.00512;2.12176;5.71392;2.05045;4.00966348534258;0.4;1.9443479624776;-1.54248251578201;1.62;-2.79000331254666;434.131;1146.3;3524.1;-0.595853717962241;1.77797168290859;65.10746;372.6;7.52518695828146;0.45;0.415886956737421;3.41980392156863;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.8;6;2;2.8;3;3.1;2.9;2.7;2.7;2.7;2.7;2.6;2.9;2.8;2.8;2.7;2.7;2.7;2.7;2.7;2.7;2.6;2.8;2.1;1.8;1.9;2.1;1.9;1.8;2.54521;2.98413;2.05491;5.15066;2.10835;4.32845970758246;0.42;1.42420248267457;-1.42071669289969;1.73;-3.02747429092032;435.931;1144.3;3586.2;-0.496299846192075;0.455621771016901;64.54244;367.7;7.39246595736254;0.4;0.393527566478171;3.21836734693878;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.6;5.8;2.3;3.1;3.2;3;2.9;2.9;2.9;2.9;2.9;2.7;2.7;2.9;2.9;3;3;3;3;3;1.9;2.6;2.2;2;1.9;2.1;1.9;1.9;1.7;2.53165;3.03222;1.99661;5.30202;2.10261;4.0775746088693;0.35;2.00434379065302;-1.44983465132999;1.75;-3.50898119164217;440.501;1133;3620.9;-0.193163840769487;0.294741129644116;63.9614;378.2;7.58118654990864;0.6;0.388704140820379;2.92666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.31;5.6;3.2;3.4;2.9;2.9;3;3;3;3;NA;2.7;2.8;3;3;3.1;3.1;3.1;3.1;NA;3;2.4;2.5;2.5;2.8;2.7;2.5;2.7;NA;2.84392;2.81426;1.96382;5.90849;1.93908;4.15989079970678;0.27;-0.744942516622307;-1.53481446241674;1.8;-3.36693663537193;439.301;1121.5;3665.6;-0.58184226821354;2.55535847557198;64.83835;377.1;7.36842064126949;0.6;0.444207294087029;2.65486486486486;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.27;5.31;4;2.6;2.7;3.2;3.4;3.1;3;NA;NA;2.6;3;3;3;3;3.1;3.1;NA;NA;2.1;2.6;2.7;2.8;2.8;2.8;2.7;NA;NA;2.82152;2.66915;1.90332;5.09502;1.85076;3.78824021761875;0.29;-0.742087346967726;-0.574313988404373;1.58;-3.74692112474194;444.271;1118.8;3710.1;-0.247718964990597;0.842316123137721;64.02101;383.9;7.43837137837149;0.5;0.482283693458124;2.81219512195122;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.3;5.27;2.4;3.5;3.4;2.9;2.8;3.1;2.9;2.9;2.9;2.6;2.8;2.9;3;3.1;3.2;3;3;3.1;2.1;2.6;3;2.7;2.6;2.7;2.9;2.7;2.8;3.00457;2.65105;1.70753;5.50322;1.89572;3.64171754645727;0.109999999999999;-0.729559320878775;-0.43960388618755;1.51;-4.28010085248463;450.899;1103.4;3745.1;-0.347259281930031;1.22735400613454;64.03706;383.9;7.34763420150509;0.6;0.427670947136219;2.96975609756098;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.29;5.3;3.3;3;2.3;2.6;2.7;2.7;2.7;2.8;2.8;2.7;2.7;2.8;2.9;2.9;2.8;2.9;2.9;3;2.5;3.2;2.3;2.3;2.3;2.6;2.5;2.6;2.7;3.37882;2.63642;1.72289;5.49989;1.85427;3.68140773327159;0.13;-0.720559325723648;-0.207621684910875;1.57;-2.48549593128716;458.154;1083.5;3790.6;-0.188553249164154;1.86507413264145;64.23461;390.9;7.34336594797237;0.5;0.422846069863253;3.08108108108108;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.39;5.29;2.5;2.1;2.6;2.9;2.9;2.9;3;3.1;NA;2.2;2.7;3;3.1;3.2;3.2;3.2;3.3;NA;3.1;2.5;2.2;2.2;2.7;2.8;2.9;2.9;NA;2.76527;2.43309;1.80276;5.41144;1.92487;3.48106206907887;0.0499999999999998;-0.703498175007374;-0.320495223707373;1.51;-4.3309306095097;461.573;1077.5;3837.5;-0.280722554601337;1.07844217271111;64.04251;395.1;7.34265149445538;0.6;0.446306160823699;2.95675675675676;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.56;5.39;1.1;2.4;2.8;2.7;2.8;3;2.9;NA;NA;2.9;2.6;2.9;2.9;2.9;3;3;NA;NA;1.9;2.1;2.2;2.5;2.5;2.6;2.6;NA;NA;2.23357;2.41838;1.69144;5.03455;1.95643;3.45072376258629;-0.13;0.459087477876869;0.257851933661315;1.49;0.157469559591764;467.444;1064.6;3880.9;0.265048119715861;-0.0881097377352091;62.8647;410.9;7.64301449122244;0.4;0.417577798677945;2.85925;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.54;5.56;2.1;2.7;2.1;2.3;2.4;2.5;2.7;2.8;2.7;1.9;2.8;2.5;2.5;2.6;2.6;2.8;2.8;2.8;1.5;2;2.2;2.1;2;2;2.4;2.1;2.1;2.2194;2.22222;1.76743;5.74436;1.59592;3.40136606259227;-0.22;0.495879618721505;0.574232629627963;1.52;-2.78836969656925;474.292;1069.2;3941.5;-0.0826134054859659;0.685774893128155;62.27908;411.8;7.60740611836444;0.5;0.497365834280204;2.81485714285714;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.5;5.54;2.2;1.5;1.6;2;2.1;2.2;2.2;2.2;2.2;2.2;2;2;2.2;2.2;2.2;2.2;2.2;2.2;1.9;2.2;1.7;1.6;1.8;2;1.8;1.8;1.9;1.69705;2.27001;1.59004;5.82594;1.43528;3.27243460764588;-0.399999999999999;1.00732416773024;0.370033127406211;1.53;-4.2851828537142;485.121;1069.6;4003.4;0.0692492025869977;1.63517402716611;62.61024;430.7;7.82751052815614;0.5;0.372238984876466;2.52783783783784;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.49;5.5;0.5;1.5;2.3;2.2;2.2;2.2;2.2;2.2;NA;2.5;2.2;2.3;2.3;2.3;2.3;2.3;2.3;NA;1.4;1.5;1.8;1.8;2;1.7;1.7;1.7;NA;1.37672;2.25653;1.12818;5.42939;1.19886;3.31333493320534;-0.49;1.32322531555229;0.35675915255739;1.67;-0.819472043438242;490.221;1076.2;4076.6;0.00540074268744684;0.725013121651052;62.34638;433.2;7.81607187899306;0.61;0.425862818035276;2.03483870967742;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.56;5.49;2;2;2.2;2.4;2.2;2.2;2.2;NA;NA;2.7;2.2;2.1;2.3;2.3;2.3;2.3;NA;NA;1.7;1.6;1.7;1.9;1.6;1.6;1.7;NA;NA;1.62297;2.24321;1.06606;6.86818;0.95144;3.30050318365011;-0.67;1.58320871954448;0.29960778808273;1.66;-4.02299176166805;495.819;1077.3;4152.9;0.614100667016168;0.0993475406817268;61.67978;439.8;7.92727384152842;0.6;0.639424654583235;2.2925;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.51;5.56;1.9;1.9;2.4;2.1;2;2;2;2;2;2.1;2.1;2.1;2.1;2.1;2.1;2.1;2.1;2.1;1.5;1;1.8;1.4;1.4;1.4;1.6;1.4;1.4;1.4268;2.35018;1.08274;6.50953;1.18029;3.24951980460197;-0.56;2.30737722023876;0.568705438945378;1.92;-8.44477040658004;505.301;1077;4223.4;0.0659811478411525;-0.392663475366639;60.41852;446;8.07065551275535;0.675;0.513370203184058;2.304;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.68;5.51;2;2.3;2.4;2.2;2.2;2.2;2.2;2.2;2.2;2.5;3;2.1;2.1;2.1;2.3;2.3;2.3;2.3;1;1.9;1.3;1.4;1.4;2;1.6;1.6;1.6;1.60692;2.45327;1.06257;6.67903;1.31084;3.20641754926302;-0.649999999999999;2.52505805030841;1.16792725272459;2.58;2.06736603771011;519.112;1092;4333.4;-0.0666414567374177;1.58029788626362;60.20188;452.1;8.05277031507688;0.52;0.389371780005326;2.1465625;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.81;4.68;1.6;2.8;2.3;2.2;2.3;2.4;2.4;2.4;NA;1.7;2;2.2;2.3;2.5;2.5;2.6;2.6;NA;1.6;1.4;1.5;1.4;2.1;1.7;1.8;1.8;NA;1.7284;2.03252;1.40214;6.66147;1.21397;3.16161079696335;-0.74;3.26737107016447;0.93987680999131;2.41;-2.89545488118733;528.423;1097.1;4410.5;0.39890422082204;0.663921446238902;59.82379;465.7;8.24012251365318;0.3325;0.383657982558222;2.0646875;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.76;4.81;3.6;1.8;2.4;2.1;2.3;2.4;2.5;NA;NA;2.5;2;2.3;2.3;2.5;2.6;2.7;NA;NA;1.7;1.3;1.6;2.1;1.6;1.7;1.7;NA;NA;1.9656;1.96305;1.53011;6.52343;1.39238;3.04081585135859;-0.73;3.73152127850028;0.747224982735099;2.2;-2.28458115457554;539.936;1101.7;4474.7;0.603948832312345;-0.227361496723866;59.00154;484.9;8.59937787961226;0.7;0.441969807706782;2.17457142857143;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.22;4.76;2.5;3.3;2.3;2.2;2.3;2.5;2.5;2.6;2.6;1.7;2.6;2.6;2.7;2.8;2.8;2.8;2.9;2.9;1.1;1.4;2.3;1.9;1.9;1.9;2.3;2;2;2.62997;2.06659;1.51809;6.93615;1.42507;2.94072256431625;-0.83;3.5174158396431;0.996998374119321;2.22;-6.91039542689458;552.335;1098.3;4541.4;0.360400648974047;0.309711111198574;58.23834;489;8.64527177004072;0.425;0.525261839466756;2.415;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.3;5.22;2.9;2.6;2.3;1.9;2.2;2.3;2.6;2.5;2.6;2.6;2.2;2.8;2.5;2.7;2.7;3;2.8;2.9;1.7;2.1;1.6;1.7;1.6;2.1;1.8;1.9;1.8;2.6764;1.88141;1.66482;7.70719;1.4402;2.83023205910303;-0.92;-0.137216781896418;1.73644844382068;2.09;-0.514097681115773;586.641;1112.1;4603.4;0.315466379909535;2.09623151476759;58.19094;478;8.2754928895684;0.6;0.391569818904526;2.4475;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.85;5.3;3.9;4.4;1.1;1.7;1.9;2.3;2.3;2.5;NA;2.2;2.8;2.5;2.7;2.6;3;2.8;3;NA;2.9;2.6;1.6;1.7;2;1.8;1.9;1.9;NA;3.76214;2.44735;1.93283;9.0118;1.84135;2.83119495321976;-1.01;-0.0931798635026701;1.04647169919303;1.86;-4.86113676007126;585.668;1112.8;4675.2;0.193204772127819;-0.0467380236697679;57.55532;501.7;8.68986550714034;0.6;0.509361996515014;2.50441176470588;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.53;5.85;3.6;3.7;1.6;1.9;2.3;2.3;2.5;NA;NA;2.8;2.4;2.8;2.7;3;2.8;2.9;NA;NA;2.6;2.3;1.7;2;1.8;1.8;1.9;NA;NA;3.73494;2.54813;2.16795;7.82725;1.71356;2.76525967386447;-1.11;5.78440685169374;1.95637564873816;2.42;-6.70290104898545;580.368;1107.7;4753.9;1.14468268587615;-1.52636668826833;55.31961;504.9;8.8798013625896;0.825;0.711214814311945;2.5784375;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.52;6.53;3;2.7;2.4;2.5;2.4;2.4;2.4;2.4;2.5;2.5;2.7;2.7;2.7;2.7;2.8;2.8;2.8;2.9;1.8;2;2.3;1.8;1.8;1.8;2.2;1.8;1.8;3.4565;2.53093;2.45947;7.89244;1.82273;3.19527700715857;-1.01;6.42687750247145;1.10811179277437;2.42;-6.43714548334003;583.799;1101.1;4809.8;0.629584758677886;-0.207022589639827;54.78358;511.4;9.01275761656444;0.45;0.385363842368859;2.69642857142857;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.4;6.52;2.8;2.5;1.9;1.9;2;2.1;2.2;2.3;2.3;2.5;2.6;2.6;2.6;2.6;2.6;2.6;2.6;2.6;2.3;2.7;1.8;1.6;1.7;2.1;1.7;1.7;1.7;3.43602;2.57415;2.54013;6.2559;1.80598;3.22193723596862;-1.1;6.28598641707308;0.740000953425172;2.65;-8.83242368192685;591.278;1093.2;4881;0.492338099893197;-0.211054827230051;54.06858;511.7;9.03709784296466;0.8;0.473642398030541;2.79393939393939;NA;NA;NA;NA;NA;NA;NA;NA;NA
